id,date,tmax,tmin
USW00003145,1984-04-02,239,83
USW00003145,1984-04-03,272,111
USW00003145,1984-04-04,289,128
USW00003145,1984-04-05,289,139
USW00003145,1984-04-06,178,128
USW00003145,1984-04-07,272,117
USW00003145,1984-04-08,300,150
USW00003145,1984-04-09,272,150
USW00003145,1984-04-10,311,133
USW00003145,1984-04-11,317,161
USW00003145,1984-04-12,344,194
USW00003145,1984-04-13,372,178
USW00003145,1984-04-14,383,194
USW00003145,1984-04-15,383,189
USW00003145,1984-04-16,383,189
USW00003145,1984-04-17,300,206
USW00003145,1984-04-18,294,167
USW00003145,1984-04-19,178,56
USW00003145,1984-04-20,250,117
USW00003145,1984-04-21,294,117
USW00003145,1984-04-22,317,144
USW00003145,1984-04-23,350,161
USW00003145,1984-04-24,350,183
USW00003145,1984-04-25,267,144
USW00003145,1984-04-26,267,44
USW00003145,1984-04-27,211,83
USW00003145,1984-04-28,222,117
USW00003145,1984-04-29,272,106
USW00003145,1984-04-30,278,122
USW00003145,1984-05-01,294,139
USW00003145,1984-05-02,322,156
USW00003145,1984-05-03,344,189
USW00003145,1984-05-04,356,189
USW00003145,1984-05-05,344,183
USW00003145,1984-05-06,339,189
USW00003145,1984-05-07,356,189
USW00003145,1984-05-08,406,228
USW00003145,1984-05-09,406,206
USW00003145,1984-05-10,406,217
USW00003145,1984-05-11,383,222
USW00003145,1984-05-12,389,211
USW00003145,1984-05-13,400,250
USW00003145,1984-05-14,389,244
USW00003145,1984-05-15,322,206
USW00003145,1984-05-16,339,161
USW00003145,1984-05-17,356,200
USW00003145,1984-05-18,372,194
USW00003145,1984-05-19,383,211
USW00003145,1984-05-20,394,228
USW00003145,1984-05-21,394,217
USW00003145,1984-05-22,394,217
USW00003145,1984-05-23,411,217
USW00003145,1984-05-24,422,228
USW00003145,1984-05-25,411,222
USW00003145,1984-05-26,428,239
USW00003145,1984-05-27,439,256
USW00003145,1984-05-28,456,256
USW00003145,1984-05-29,450,294
USW00003145,1984-05-30,422,278
USW00003145,1984-05-31,428,272
USW00003145,1984-06-01,400,233
USW00003145,1984-06-02,383,239
USW00003145,1984-06-03,372,222
USW00003145,1984-06-04,322,222
USW00003145,1984-06-05,322,217
USW00003145,1984-06-06,350,217
USW00003145,1984-06-07,333,189
USW00003145,1984-06-08,361,200
USW00003145,1984-06-09,378,217
USW00003145,1984-06-10,383,217
USW00003145,1984-06-11,367,211
USW00003145,1984-06-12,361,233
USW00003145,1984-06-13,378,222
USW00003145,1984-06-14,367,233
USW00003145,1984-06-15,361,200
USW00003145,1984-06-16,378,206
USW00003145,1984-06-17,400,233
USW00003145,1984-06-18,400,233
USW00003145,1984-06-19,411,239
USW00003145,1984-06-20,394,211
USW00003145,1984-06-21,400,233
USW00003145,1984-06-22,406,228
USW00003145,1984-06-23,417,261
USW00003145,1984-06-24,383,272
USW00003145,1984-06-25,361,272
USW00003145,1984-06-26,411,289
USW00003145,1984-06-27,428,283
USW00003145,1984-06-28,389,311
USW00003145,1984-06-29,411,289
USW00003145,1984-06-30,422,294
USW00003145,1984-07-01,394,283
USW00003145,1984-07-02,383,278
USW00003145,1984-07-03,417,283
USW00003145,1984-07-04,439,294
USW00003145,1984-07-05,450,306
USW00003145,1984-07-06,428,289
USW00003145,1984-07-07,394,283
USW00003145,1984-07-08,372,283
USW00003145,1984-07-09,406,272
USW00003145,1984-07-10,422,289
USW00003145,1984-07-11,422,306
USW00003145,1984-07-12,428,294
USW00003145,1984-07-13,411,239
USW00003145,1984-07-14,361,267
USW00003145,1984-07-15,333,261
USW00003145,1984-07-16,383,261
USW00003145,1984-07-17,383,283
USW00003145,1984-07-18,361,283
USW00003145,1984-07-19,394,278
USW00003145,1984-07-20,394,283
USW00003145,1984-07-21,372,217
USW00003145,1984-07-22,367,256
USW00003145,1984-07-23,372,250
USW00003145,1984-07-24,406,256
USW00003145,1984-07-25,444,267
USW00003145,1984-07-26,372,267
USW00003145,1984-07-27,372,261
USW00003145,1984-07-28,356,256
USW00003145,1984-07-29,383,261
USW00003145,1984-07-30,406,283
USW00003145,1984-07-31,411,278
USW00003145,1984-08-01,411,267
USW00003145,1984-08-02,411,261
USW00003145,1984-08-03,428,272
USW00003145,1984-08-04,439,283
USW00003145,1984-08-05,417,306
USW00003145,1984-08-06,433,300
USW00003145,1984-08-07,422,289
USW00003145,1984-08-08,417,283
USW00003145,1984-08-09,383,289
USW00003145,1984-08-10,356,267
USW00003145,1984-08-11,389,267
USW00003145,1984-08-12,406,289
USW00003145,1984-08-13,361,267
USW00003145,1984-08-14,367,278
USW00003145,1984-08-15,372,278
USW00003145,1984-08-16,389,272
USW00003145,1984-08-17,367,244
USW00003145,1984-08-18,344,239
USW00003145,1984-08-19,322,256
USW00003145,1984-08-20,350,250
USW00003145,1984-08-21,378,261
USW00003145,1984-08-22,406,278
USW00003145,1984-08-23,389,283
USW00003145,1984-08-24,400,261
USW00003145,1984-08-25,378,239
USW00003145,1984-08-26,406,278
USW00003145,1984-08-27,400,289
USW00003145,1984-08-28,406,283
USW00003145,1984-08-29,472,289
USW00003145,1984-08-30,461,294
USW00003145,1984-08-31,411,300
USW00003145,1984-09-01,378,294
USW00003145,1984-09-02,400,278
USW00003145,1984-09-03,439,289
USW00003145,1984-09-04,439,317
USW00003145,1984-09-05,417,306
USW00003145,1984-09-06,422,256
USW00003145,1984-09-07,411,278
USW00003145,1984-09-08,389,283
USW00003145,1984-09-09,367,283
USW00003145,1984-09-10,383,278
USW00003145,1984-09-11,378,244
USW00003145,1984-09-12,378,233
USW00003145,1984-09-13,411,256
USW00003145,1984-09-14,444,289
USW00003145,1984-09-15,406,272
USW00003145,1984-09-16,394,278
USW00003145,1984-09-17,428,278
USW00003145,1984-09-18,428,300
USW00003145,1984-09-19,439,294
USW00003145,1984-09-20,422,261
USW00003145,1984-09-21,394,256
USW00003145,1984-09-22,350,250
USW00003145,1984-09-23,361,228
USW00003145,1984-09-24,344,222
USW00003145,1984-09-25,339,239
USW00003145,1984-09-26,317,233
USW00003145,1984-09-27,361,217
USW00003145,1984-09-28,389,244
USW00003145,1984-09-29,411,244
USW00003145,1984-09-30,372,239
USW00003145,1984-10-01,300,206
USW00003145,1984-10-02,294,183
USW00003145,1984-10-03,311,172
USW00003145,1984-10-04,317,178
USW00003145,1984-10-05,322,200
USW00003145,1984-10-06,344,200
USW00003145,1984-10-07,378,189
USW00003145,1984-10-08,383,206
USW00003145,1984-10-09,356,189
USW00003145,1984-10-10,339,206
USW00003145,1984-10-11,311,211
USW00003145,1984-10-12,311,194
USW00003145,1984-10-13,339,183
USW00003145,1984-10-14,339,194
USW00003145,1984-10-15,289,200
USW00003145,1984-10-16,256,144
USW00003145,1984-10-17,283,144
USW00003145,1984-10-18,239,133
USW00003145,1984-10-19,239,100
USW00003145,1984-10-20,250,122
USW00003145,1984-10-21,267,122
USW00003145,1984-10-22,256,161
USW00003145,1984-10-23,256,150
USW00003145,1984-10-24,256,161
USW00003145,1984-10-25,267,150
USW00003145,1984-10-26,283,139
USW00003145,1984-10-27,272,144
USW00003145,1984-10-28,300,122
USW00003145,1984-10-29,294,139
USW00003145,1984-10-30,300,139
USW00003145,1984-10-31,250,144
USW00003145,1984-11-01,289,133
USW00003145,1984-11-02,294,128
USW00003145,1984-11-03,306,128
USW00003145,1984-11-04,300,128
USW00003145,1984-11-05,322,144
USW00003145,1984-11-06,283,133
USW00003145,1984-11-07,256,161
USW00003145,1984-11-08,256,150
USW00003145,1984-11-09,239,117
USW00003145,1984-11-10,250,106
USW00003145,1984-11-11,261,111
USW00003145,1984-11-12,283,100
USW00003145,1984-11-13,261,144
USW00003145,1984-11-14,250,117
USW00003145,1984-11-15,256,117
USW00003145,1984-11-16,250,117
USW00003145,1984-11-17,239,94
USW00003145,1984-11-18,244,94
USW00003145,1984-11-19,228,106
USW00003145,1984-11-20,267,94
USW00003145,1984-11-21,244,100
USW00003145,1984-11-22,206,94
USW00003145,1984-11-23,172,94
USW00003145,1984-11-24,183,67
USW00003145,1984-11-25,178,111
USW00003145,1984-11-26,167,78
USW00003145,1984-11-27,156,56
USW00003145,1984-11-28,200,56
USW00003145,1984-11-29,200,83
USW00003145,1984-11-30,211,78
USW00003145,1984-12-01,233,94
USW00003145,1984-12-02,233,78
USW00003145,1984-12-03,150,100
USW00003145,1984-12-04,183,67
USW00003145,1984-12-05,167,89
USW00003145,1984-12-06,228,111
USW00003145,1984-12-07,217,111
USW00003145,1984-12-08,233,122
USW00003145,1984-12-09,206,111
USW00003145,1984-12-10,156,117
USW00003145,1984-12-11,200,128
USW00003145,1984-12-12,189,100
USW00003145,1984-12-13,144,89
USW00003145,1984-12-14,139,44
USW00003145,1984-12-15,156,17
USW00003145,1984-12-16,172,89
USW00003145,1984-12-17,172,83
USW00003145,1984-12-18,189,61
USW00003145,1984-12-19,206,106
USW00003145,1984-12-20,178,89
USW00003145,1984-12-21,172,67
USW00003145,1984-12-22,178,83
USW00003145,1984-12-23,156,78
USW00003145,1984-12-24,167,67
USW00003145,1984-12-25,200,106
USW00003145,1984-12-26,128,83
USW00003145,1984-12-27,139,89
USW00003145,1984-12-28,144,83
USW00003145,1984-12-29,161,78
USW00003145,1984-12-30,183,78
USW00003145,1984-12-31,183,89
USW00003145,1985-01-01,183,94
USW00003145,1985-01-02,161,56
USW00003145,1985-01-03,172,44
USW00003145,1985-01-04,183,72
USW00003145,1985-01-05,206,67
USW00003145,1985-01-06,183,83
USW00003145,1985-01-07,156,117
USW00003145,1985-01-08,178,106
USW00003145,1985-01-09,183,56
USW00003145,1985-01-10,183,67
USW00003145,1985-01-11,189,89
USW00003145,1985-01-12,167,89
USW00003145,1985-01-13,161,94
USW00003145,1985-01-14,194,78
USW00003145,1985-01-15,200,83
USW00003145,1985-01-16,200,61
USW00003145,1985-01-17,206,67
USW00003145,1985-01-18,217,50
USW00003145,1985-01-19,233,67
USW00003145,1985-01-20,239,67
USW00003145,1985-01-21,222,72
USW00003145,1985-01-22,183,89
USW00003145,1985-01-23,172,100
USW00003145,1985-01-24,200,100
USW00003145,1985-01-25,189,100
USW00003145,1985-01-26,206,117
USW00003145,1985-01-27,183,78
USW00003145,1985-01-28,194,67
USW00003145,1985-01-29,172,106
USW00003145,1985-01-30,156,56
USW00003145,1985-01-31,100,39
USW00003145,1985-02-01,106,17
USW00003145,1985-02-02,128,11
USW00003145,1985-02-03,144,33
USW00003145,1985-02-04,100,67
USW00003145,1985-02-05,122,22
USW00003145,1985-02-06,150,11
USW00003145,1985-02-07,189,-6
USW00003145,1985-02-08,200,44
USW00003145,1985-02-09,228,106
USW00003145,1985-02-10,194,106
USW00003145,1985-02-11,206,83
USW00003145,1985-02-12,239,89
USW00003145,1985-02-13,272,128
USW00003145,1985-02-14,272,144
USW00003145,1985-02-15,278,106
USW00003145,1985-02-16,294,89
USW00003145,1985-02-17,283,100
USW00003145,1985-02-18,261,128
USW00003145,1985-02-19,272,156
USW00003145,1985-02-20,211,100
USW00003145,1985-02-21,150,67
USW00003145,1985-02-22,211,83
USW00003145,1985-02-23,233,83
USW00003145,1985-02-24,250,100
USW00003145,1985-02-25,261,78
USW00003145,1985-02-26,278,111
USW00003145,1985-02-27,278,106
USW00003145,1985-02-28,278,106
USW00003145,1985-03-01,283,128
USW00003145,1985-03-02,200,83
USW00003145,1985-03-03,167,39
USW00003145,1985-03-04,200,56
USW00003145,1985-03-05,228,67
USW00003145,1985-03-06,200,94
USW00003145,1985-03-07,206,122
USW00003145,1985-03-08,222,106
USW00003145,1985-03-09,294,139
USW00003145,1985-03-10,272,183
USW00003145,1985-03-11,211,150
USW00003145,1985-03-12,228,106
USW00003145,1985-03-13,267,94
USW00003145,1985-03-14,250,83
USW00003145,1985-03-15,228,122
USW00003145,1985-03-16,239,111
USW00003145,1985-03-17,278,122
USW00003145,1985-03-18,256,106
USW00003145,1985-03-19,244,100
USW00003145,1985-03-20,294,100
USW00003145,1985-03-21,289,128
USW00003145,1985-03-22,272,128
USW00003145,1985-03-23,311,128
USW00003145,1985-03-24,317,122
USW00003145,1985-03-25,300,144
USW00003145,1985-03-26,239,111
USW00003145,1985-03-27,239,111
USW00003145,1985-03-28,217,106
USW00003145,1985-03-29,211,72
USW00003145,1985-03-30,233,83
USW00003145,1985-03-31,283,111
USW00003145,1985-04-01,322,133
USW00003145,1985-04-02,361,161
USW00003145,1985-04-03,344,150
USW00003145,1985-04-04,333,150
USW00003145,1985-04-05,306,172
USW00003145,1985-04-06,317,139
USW00003145,1985-04-07,356,161
USW00003145,1985-04-08,394,183
USW00003145,1985-04-09,361,194
USW00003145,1985-04-10,356,167
USW00003145,1985-04-11,361,183
USW00003145,1985-04-12,394,183
USW00003145,1985-04-13,400,200
USW00003145,1985-04-14,400,200
USW00003145,1985-04-15,372,194
USW00003145,1985-04-16,367,211
USW00003145,1985-04-17,278,167
USW00003145,1985-04-18,244,139
USW00003145,1985-04-19,272,133
USW00003145,1985-04-20,272,133
USW00003145,1985-04-21,244,133
USW00003145,1985-04-22,272,133
USW00003145,1985-04-23,350,156
USW00003145,1985-04-24,339,178
USW00003145,1985-04-25,311,178
USW00003145,1985-04-26,261,161
USW00003145,1985-04-27,272,150
USW00003145,1985-04-28,278,167
USW00003145,1985-04-29,339,167
USW00003145,1985-04-30,361,189
USW00003145,1985-05-01,389,178
USW00003145,1985-05-02,389,217
USW00003145,1985-05-03,367,211
USW00003145,1985-05-04,344,178
USW00003145,1985-05-05,328,194
USW00003145,1985-05-06,328,183
USW00003145,1985-05-07,350,189
USW00003145,1985-05-08,383,189
USW00003145,1985-05-09,367,183
USW00003145,1985-05-10,267,150
USW00003145,1985-05-11,267,133
USW00003145,1985-05-12,294,144
USW00003145,1985-05-13,350,161
USW00003145,1985-05-14,372,189
USW00003145,1985-05-15,361,194
USW00003145,1985-05-16,344,211
USW00003145,1985-05-17,356,194
USW00003145,1985-05-18,367,183
USW00003145,1985-05-19,344,183
USW00003145,1985-05-20,339,194
USW00003145,1985-05-21,344,189
USW00003145,1985-05-22,372,200
USW00003145,1985-05-23,389,217
USW00003145,1985-05-24,383,211
USW00003145,1985-05-25,383,222
USW00003145,1985-05-26,372,206
USW00003145,1985-05-27,361,200
USW00003145,1985-05-28,378,211
USW00003145,1985-05-29,356,239
USW00003145,1985-05-30,372,228
USW00003145,1985-05-31,322,183
USW00003145,1985-06-01,317,183
USW00003145,1985-06-02,333,183
USW00003145,1985-06-03,278,183
USW00003145,1985-06-04,350,167
USW00003145,1985-06-05,400,222
USW00003145,1985-06-06,439,250
USW00003145,1985-06-07,472,272
USW00003145,1985-06-08,467,256
USW00003145,1985-06-09,450,244
USW00003145,1985-06-10,422,244
USW00003145,1985-06-11,400,256
USW00003145,1985-06-12,428,222
USW00003145,1985-06-13,428,250
USW00003145,1985-06-14,428,233
USW00003145,1985-06-15,439,256
USW00003145,1985-06-16,439,233
USW00003145,1985-06-17,444,244
USW00003145,1985-06-18,444,250
USW00003145,1985-06-19,422,261
USW00003145,1985-06-20,417,261
USW00003145,1985-06-21,394,261
USW00003145,1985-06-22,422,250
USW00003145,1985-06-23,439,272
USW00003145,1985-06-24,406,244
USW00003145,1985-06-25,383,194
USW00003145,1985-06-26,422,239
USW00003145,1985-06-27,444,278
USW00003145,1985-06-28,461,244
USW00003145,1985-06-29,433,233
USW00003145,1985-06-30,450,261
USW00003145,1985-07-01,467,311
USW00003145,1985-07-02,467,289
USW00003145,1985-07-03,450,261
USW00003145,1985-07-04,422,278
USW00003145,1985-07-05,411,283
USW00003145,1985-07-06,422,272
USW00003145,1985-07-07,444,283
USW00003145,1985-07-08,461,306
USW00003145,1985-07-09,411,294
USW00003145,1985-07-10,428,294
USW00003145,1985-07-11,439,278
USW00003145,1985-07-12,461,322
USW00003145,1985-07-13,428,289
USW00003145,1985-07-14,411,306
USW00003145,1985-07-15,383,278
USW00003145,1985-07-16,400,289
USW00003145,1985-07-17,383,278
USW00003145,1985-07-18,372,272
USW00003145,1985-07-19,389,267
USW00003145,1985-07-20,400,272
USW00003145,1985-07-21,417,289
USW00003145,1985-07-22,417,267
USW00003145,1985-07-23,417,272
USW00003145,1985-07-24,400,272
USW00003145,1985-07-25,411,272
USW00003145,1985-07-26,433,272
USW00003145,1985-07-27,439,278
USW00003145,1985-07-28,400,278
USW00003145,1985-07-29,406,272
USW00003145,1985-07-30,406,283
USW00003145,1985-07-31,411,250
USW00003145,1985-08-01,383,278
USW00003145,1985-08-02,406,267
USW00003145,1985-08-03,417,267
USW00003145,1985-08-04,428,272
USW00003145,1985-08-05,433,289
USW00003145,1985-08-06,411,261
USW00003145,1985-08-07,406,289
USW00003145,1985-08-08,417,289
USW00003145,1985-08-09,428,278
USW00003145,1985-08-10,406,267
USW00003145,1985-08-11,406,272
USW00003145,1985-08-12,406,261
USW00003145,1985-08-13,400,233
USW00003145,1985-08-14,411,211
USW00003145,1985-08-15,417,244
USW00003145,1985-08-16,422,272
USW00003145,1985-08-17,417,267
USW00003145,1985-08-18,417,261
USW00003145,1985-08-19,400,272
USW00003145,1985-08-20,406,278
USW00003145,1985-08-21,417,272
USW00003145,1985-08-22,422,289
USW00003145,1985-08-23,456,272
USW00003145,1985-08-24,483,294
USW00003145,1985-08-25,444,333
USW00003145,1985-08-26,411,289
USW00003145,1985-08-27,417,289
USW00003145,1985-08-28,439,289
USW00003145,1985-08-29,444,306
USW00003145,1985-08-30,433,306
USW00003145,1985-08-31,406,294
USW00003145,1985-09-01,400,289
USW00003145,1985-09-02,400,272
USW00003145,1985-09-03,361,239
USW00003145,1985-09-04,300,194
USW00003145,1985-09-05,317,206
USW00003145,1985-09-06,289,217
USW00003145,1985-09-07,339,194
USW00003145,1985-09-08,344,228
USW00003145,1985-09-09,333,233
USW00003145,1985-09-10,339,217
USW00003145,1985-09-11,289,183
USW00003145,1985-09-12,344,167
USW00003145,1985-09-13,389,189
USW00003145,1985-09-14,406,194
USW00003145,1985-09-15,406,228
USW00003145,1985-09-16,383,222
USW00003145,1985-09-17,378,222
USW00003145,1985-09-18,278,144
USW00003145,1985-09-19,272,172
USW00003145,1985-09-20,328,161
USW00003145,1985-09-21,356,206
USW00003145,1985-09-22,367,206
USW00003145,1985-09-23,372,217
USW00003145,1985-09-24,394,217
USW00003145,1985-09-25,389,228
USW00003145,1985-09-26,389,244
USW00003145,1985-09-27,311,211
USW00003145,1985-09-28,322,200
USW00003145,1985-09-29,328,183
USW00003145,1985-09-30,350,217
USW00003145,1985-10-01,356,217
USW00003145,1985-10-02,361,222
USW00003145,1985-10-03,378,206
USW00003145,1985-10-04,344,239
USW00003145,1985-10-05,394,217
USW00003145,1985-10-06,361,228
USW00003145,1985-10-07,294,206
USW00003145,1985-10-08,294,183
USW00003145,1985-10-09,250,183
USW00003145,1985-10-10,206,156
USW00003145,1985-10-11,261,144
USW00003145,1985-10-12,294,161
USW00003145,1985-10-13,306,178
USW00003145,1985-10-14,289,194
USW00003145,1985-10-15,322,189
USW00003145,1985-10-16,250,178
USW00003145,1985-10-17,278,178
USW00003145,1985-10-18,311,189
USW00003145,1985-10-19,328,183
USW00003145,1985-10-20,344,189
USW00003145,1985-10-21,311,200
USW00003145,1985-10-22,278,172
USW00003145,1985-10-23,300,156
USW00003145,1985-10-24,322,161
USW00003145,1985-10-25,344,167
USW00003145,1985-10-26,344,161
USW00003145,1985-10-27,344,161
USW00003145,1985-10-28,333,189
USW00003145,1985-10-29,339,156
USW00003145,1985-10-30,339,156
USW00003145,1985-10-31,306,189
USW00003145,1985-11-01,289,156
USW00003145,1985-11-02,300,144
USW00003145,1985-11-03,311,139
USW00003145,1985-11-04,328,156
USW00003145,1985-11-05,294,156
USW00003145,1985-11-06,306,122
USW00003145,1985-11-07,317,139
USW00003145,1985-11-08,306,139
USW00003145,1985-11-09,239,156
USW00003145,1985-11-10,211,111
USW00003145,1985-11-11,233,106
USW00003145,1985-11-12,167,94
USW00003145,1985-11-13,161,67
USW00003145,1985-11-14,172,78
USW00003145,1985-11-15,189,83
USW00003145,1985-11-16,228,83
USW00003145,1985-11-17,217,111
USW00003145,1985-11-18,206,94
USW00003145,1985-11-19,150,78
USW00003145,1985-11-20,183,67
USW00003145,1985-11-21,217,61
USW00003145,1985-11-22,244,78
USW00003145,1985-11-23,228,89
USW00003145,1985-11-24,217,111
USW00003145,1985-11-25,206,133
USW00003145,1985-11-26,206,122
USW00003145,1985-11-27,222,100
USW00003145,1985-11-28,194,128
USW00003145,1985-11-29,228,117
USW00003145,1985-11-30,211,111
USW00003145,1985-12-01,239,89
USW00003145,1985-12-02,183,100
USW00003145,1985-12-03,222,122
USW00003145,1985-12-04,228,117
USW00003145,1985-12-05,217,122
USW00003145,1985-12-06,222,100
USW00003145,1985-12-07,222,94
USW00003145,1985-12-08,228,72
USW00003145,1985-12-09,172,72
USW00003145,1985-12-10,172,17
USW00003145,1985-12-11,106,50
USW00003145,1985-12-12,133,33
USW00003145,1985-12-13,150,28
USW00003145,1985-12-14,172,39
USW00003145,1985-12-15,189,56
USW00003145,1985-12-16,200,94
USW00003145,1985-12-17,228,83
USW00003145,1985-12-18,233,78
USW00003145,1985-12-19,239,100
USW00003145,1985-12-20,244,94
USW00003145,1985-12-21,244,83
USW00003145,1985-12-22,239,89
USW00003145,1985-12-23,217,89
USW00003145,1985-12-24,250,83
USW00003145,1985-12-25,244,89
USW00003145,1985-12-26,244,89
USW00003145,1985-12-27,233,67
USW00003145,1985-12-28,222,78
USW00003145,1985-12-29,239,94
USW00003145,1985-12-30,272,106
USW00003145,1985-12-31,222,111
