ID_number,Country,State,Parish,Area_sampled,Latitude,Longitude,Trap_type,Date_set_out,Date_picked_up,Site_number,Order,Family,Genus,Specific_epithet,Sex,Collectors,Identified_by,Verified_by,Notes
10260604,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,2,Hymenoptera,Halictidae,Lasioglossum,heterognathus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260605,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,2,Hymenoptera,Halictidae,Lasioglossum,heterognathus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260606,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,2,Hymenoptera,Halictidae,Lasioglossum,lineatulum,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260607,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,2,Hymenoptera,Halictidae,Lasioglossum,apopkense,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260608,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,26,Hymenoptera,Halictidae,Lasioglossum,coreopsis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260609,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,41,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260610,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,5,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260611,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,5,Hymenoptera,Halictidae,Lasioglossum,coreopsis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260612,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,6,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260613,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,6,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260614,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,6,Hymenoptera,Halictidae,Lasioglossum,perpunctatum,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260615,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,6,Hymenoptera,Halictidae,Lasioglossum,5,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Stuck on Gibbs key 85
10260616,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,6,Hymenoptera,Halictidae,Lasioglossum,coreopsis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260617,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,6,Hymenoptera,Halictidae,Lasioglossum,6,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260618,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,23,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260619,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,23,Hymenoptera,Halictidae,Halictus,parallelus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260620,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,23,Hymenoptera,Halictidae,Lasioglossum,5,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260621,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,23,Hymenoptera,Halictidae,Lasioglossum,raleighense,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260622,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,23,Hymenoptera,Halictidae,Lasioglossum,9,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Stuck on Gibbs key 10
10260623,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,22,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260624,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,22,Hymenoptera,Halictidae,Augochlora,pura,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Tribe Augochlorini
10260625,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,22,Hymenoptera,Halictidae,Lasioglossum,hemimelas,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Unsure on ID
10260626,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,22,Hymenoptera,Halictidae,Lasioglossum,coreopsis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260627,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,28,Hymenoptera,Halictidae,Halictus,ligatus/poeyi,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260628,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,28,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260629,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,28,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260630,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,28,Hymenoptera,Halictidae,Lasioglossum,10,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Stuck on Gibbs key 37
10260631,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,38,Hymenoptera,Halictidae,Lasioglossum,versans,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260632,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,38,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260633,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,12,Hymenoptera,Halictidae,Lasioglossum,reticulatum,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260634,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,12,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260635,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,17,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260636,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,17,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260637,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,17,Hymenoptera,Halictidae,Lasioglossum,8,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Stuck on Gibbs key 67
10260638,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,27,Hymenoptera,Halictidae,Lasioglossum,cressonii,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260639,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,27,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260640,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,27,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260641,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,27,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260642,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,27,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260643,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,27,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260644,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,27,Hymenoptera,Apidae,Bombus,impatiens,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260645,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,43,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260646,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,43,Hymenoptera,Halictidae,Lasioglossum,13,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Stuck on Gibbs key 91
10260647,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,2-Dec-2019,9-Dec-2019,43,Hymenoptera,Halictidae,Lasioglossum,apopkense,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260648,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,5,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260649,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,5,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260650,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,5,Hymenoptera,Apidae,Eucera,dubitata,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260651,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,5,Hymenoptera,Apidae,Eucera,dubitata,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260652,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,5,Hymenoptera,Apidae,Anthophora,bomboides,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260653,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,5,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260654,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,5,Hymenoptera,Halictidae,Lasioglossum,14,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Stuck on Gibbs key 60
10260655,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,28,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260656,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,28,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260657,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,28,Hymenoptera,Halictidae,Lasioglossum,15,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Stuck on Gibbs key 11
10260658,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Apidae,Anthophora,bomboides,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260659,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Apidae,Eucera,dubitata,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260660,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260661,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260662,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260663,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Apidae,Eucera,dubitata,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260664,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Halictidae,Halictus,ligatus/poeyi,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260665,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,6,Hymenoptera,Halictidae,Lasioglossum,floridanum,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260666,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260667,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Halictidae,Halictus,parallelus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260668,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Halictidae,Halictus,parallelus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260669,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260670,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260671,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260672,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Halictidae,Lasioglossum,15,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260673,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Halictidae,Lasioglossum,obscurum,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260674,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,23,Hymenoptera,Halictidae,Lasioglossum,sp.,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Abdomen missing… can't key out
10260675,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,38,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260676,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,38,Hymenoptera,Megachilidae,Hoplitis,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260677,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,38,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260678,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,38,Hymenoptera,Apidae,Bombus,griseocollis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260679,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,38,Hymenoptera,Apidae,Anthophora,bomboides,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260680,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,38,Hymenoptera,Halictidae,Lasioglossum,obscurum,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260681,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,27,Hymenoptera,Halictidae,Halictus,rubicundys,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260682,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,27,Hymenoptera,Apidae,Anthophora,bomboides,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260683,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,27,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260684,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,27,Hymenoptera,,,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260685,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,27,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260686,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,27,Hymenoptera,Halictidae,Lasioglossum,heterognathus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260687,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,27,Hymenoptera,,,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260688,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,26,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260689,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,26,Hymenoptera,Apidae,Bombus,bimaculatus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260690,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,26,Hymenoptera,Apidae,Bombus,pensylvanicus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260691,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,26,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260692,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,26,Hymenoptera,,,,,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260693,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,26,Hymenoptera,Megachilidae,Osmia,,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260694,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,41,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260695,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,41,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260696,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,41,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260697,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,41,Hymenoptera,Apidae,Anthophora,bomboides,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260698,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,17,Hymenoptera,Apidae,Eucera,dubitata,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260699,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,17,Hymenoptera,Apidae,Eucera,dubitata,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260700,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,17,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260701,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,17,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260702,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,17,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260703,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,17,Hymenoptera,Apidae,Eucera,rosae,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260704,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,12,Hymenoptera,Apidae,Anthophora,bomboides,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260705,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,27-Feb-2020,2-Mar-2020,12,Hymenoptera,Apidae,Anthophora,bomboides,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
