ID,Date,Location,TrapType,Species,Stage,Mass,SVL
3543,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.8
3544,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.1
3542,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.1
3497,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.9
3498,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,23.4
3499,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,24.9
3494,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.9
3495,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,24.8
3496,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.3
3493,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,25
3492,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.4
3488,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.1
3489,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29
3490,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.9
3491,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.3
3558,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30
3560,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.8
3561,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.9
3559,9/22/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,11,44.9
3548,9/22/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,45,81.4
3549,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.2
3550,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.8
3552,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.5
3551,9/22/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,10,42
3547,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.8
3541,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.7
3546,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,25.5
3539,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.6
3540,9/22/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,35,74.7
3534,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,32.4
3535,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.5
3533,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.7
3532,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.6
3531,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,31.2
3536,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.4
3538,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,25.3
3537,9/22/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,37,73
3501,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.6
3500,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,25.2
3556,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.2
3557,9/22/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,9,38.2
3553,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.7
3554,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.5
3555,9/22/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30
3473,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.8
3486,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,25.4
3487,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.9
3485,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.9
3484,9/24/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,13,49.2
3483,9/24/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,10,43.2
3482,9/24/2009,MSU_Simcoe,Bucket,Great Plains Toad,Not Tadpole/Larvae,7,35.5
3481,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.1
3472,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.5
3479,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,31.4
3478,9/24/2009,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,42,109.3
3476,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,32
3477,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,36.1
3475,9/24/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,41,73.8
3474,9/24/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,13,41.8
3470,9/24/2009,MSU_Simcoe,Bucket,Great Plains Toad,Not Tadpole/Larvae,9,36.6
3469,9/24/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,36,63.5
3468,9/24/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29
3471,9/24/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,38,73.7
3480,9/24/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,40,71.2
3448,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.8
3449,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.8
3458,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,31.2
3459,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,24.4
3460,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.8
3461,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.2
3464,9/29/2009,MSU_Simcoe,Bucket,Great Plains Toad,Not Tadpole/Larvae,2,28.6
3463,9/29/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,40,71.5
3465,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.3
3466,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,24.1
3467,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30
3447,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,24.8
3446,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,24.1
3451,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.7
3450,9/29/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,14,51.4
3452,9/29/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,13,45.5
3457,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,25.7
3455,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,25.8
3456,9/29/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,6,36.6
3454,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.6
3453,9/29/2009,MSU_Simcoe,Bucket,Great Plains Toad,Not Tadpole/Larvae,3,25.6
3462,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30
3445,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.5
3444,9/29/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.1
3434,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.5
3424,10/6/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,30,69.9
3423,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.1
3421,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.9
3422,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.5
3420,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.1
3418,10/6/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,37,68.5
3419,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.9
3433,10/6/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,13,47.5
3417,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.9
3414,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.6
3415,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.1
3416,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.9
3411,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,24.9
3412,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.8
3413,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.7
3407,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,22.1
3408,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.5
3409,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.5
3410,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.9
3406,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.2
3404,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.1
3405,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.5
3443,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.4
3438,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,30.1
3439,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,26.4
3440,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,27.5
3437,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.5
3435,10/6/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,10,41.3
3436,10/6/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,11,40.2
3430,10/6/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,11,42.9
3431,10/6/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,11,42.7
3432,10/6/2009,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,13,43.5
3429,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.5
3428,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.7
3426,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.9
3425,10/6/2009,MSU_Simcoe,Bucket,Northern Leopard Frog,Not Tadpole/Larvae,38,67.5
3427,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.7
3442,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,29.7
3441,10/6/2009,MSU_Simcoe,Bucket,Chorus Frog,Not Tadpole/Larvae,,28.2
4213,5/5/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,29.1,
4214,5/5/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,39,
4210,5/5/2010,WHS,Bucket,Wood Frog,Not Tadpole/Larvae,5,362
4211,5/5/2010,WHS,Bucket,Chorus Frog,Not Tadpole/Larvae,1,224
4212,5/5/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,51,
4215,5/6/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,81
4216,5/7/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,44,114
4217,5/8/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,14,81
4218,5/11/2010,WHS,Bucket,Wood Frog,Not Tadpole/Larvae,5,41.6
4221,5/12/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,16,78
4219,5/13/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,38,116
4227,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,13,77
4228,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,29,95.5
4229,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,34,96
4220,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,41,108
4222,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,37,115
4223,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,47,110
4224,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,40,111
4225,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,38,106
4226,5/15/2010,WHS,Bucket,Tiger Salamander,Not Tadpole/Larvae,34,101
4230,5/20/2010,WHS,Bucket,Wood Frog,Not Tadpole/Larvae,2.5,32.1
4713,5/24/2010,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,40,100
4714,5/24/2010,MSU_Simcoe,Bucket,Tiger Salamander,Not Tadpole/Larvae,33,101
4715,5/25/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,6,38
4716,5/25/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,6,40
4718,5/25/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,5,39
4719,5/25/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,5,38
4717,5/25/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,6,40
4721,6/7/2010,MSU_Ag Site,Dip Net,Tiger Salamander,Tadpole/Larvae,,15.7
4722,6/7/2010,MSU_Ag Site,Dip Net,Tiger Salamander,Not Tadpole/Larvae,,15
4723,6/7/2010,MSU_Ag Site,Dip Net,Tiger Salamander,Tadpole/Larvae,,15
4724,6/7/2010,MSU_Ag Site,Dip Net,Tiger Salamander,Tadpole/Larvae,,15
4720,6/7/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,8,4.4
4725,6/10/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,7,41
4726,6/10/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,7,44.8
4315,6/18/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Not Tadpole/Larvae,,15
4310,6/18/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Tadpole/Larvae,,15
4311,6/18/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Not Tadpole/Larvae,,15
4312,6/18/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Not Tadpole/Larvae,,15
4313,6/18/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Not Tadpole/Larvae,,15
4314,6/18/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Not Tadpole/Larvae,,15
4727,6/22/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,13,48.9
4341,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,15.6
4344,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,11.4
4345,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,12.4
4346,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,14.5
4347,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,11.4
4348,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,12.4
4350,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,15.5
4351,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,15.5
4352,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,12.4
4356,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,13.5
4357,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,13.5
4361,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,13.5
4362,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,14.5
4363,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,11.4
4365,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,9.3
4366,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,8.3
4368,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,13.5
4372,6/23/2010,MSU_Simcoe,Dip Net,Chorus Frog,Tadpole/Larvae,,8.3
4343,6/23/2010,MSU_Simcoe,Dip Net,Northern Leopard Frog,Tadpole/Larvae,,28
4367,6/23/2010,MSU_Simcoe,Dip Net,Northern Leopard Frog,Tadpole/Larvae,,13.5
4342,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,23.9
4349,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,15.5
4353,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,15.6
4354,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,13.5
4355,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,21.8
4358,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,12.4
4359,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,11.4
4360,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,15.5
4364,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,10.4
4369,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,11.4
4370,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,12.5
4371,6/23/2010,MSU_Simcoe,Dip Net,Wood Frog,Tadpole/Larvae,,11.5
4331,6/24/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Tadpole/Larvae,15,15
4612,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4616,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,16.6
4622,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4625,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4629,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,12.4
4631,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4635,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4638,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4639,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4642,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4644,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4646,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4648,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4649,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4650,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4651,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4652,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4653,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4654,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4655,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4656,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4657,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,16.6
4658,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,12.4
4659,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4660,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4661,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4662,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4663,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,11.4
4664,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,12.4
4665,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4666,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.5
4667,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4668,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,12.4
4669,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4670,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4671,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,12.4
4672,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,12.4
4673,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,16.6
4674,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4675,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4676,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4677,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.4
4678,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.6
4679,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,10.4
4680,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4681,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,11.4
4682,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.6
4683,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4685,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4686,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4687,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,12.5
4688,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.6
4689,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4690,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.6
4691,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4692,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4693,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.6
4694,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,13.5
4696,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.5
4698,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,15.6
4700,6/25/2010,MSU_Simcoe,Seine,Chorus Frog,Tadpole/Larvae,,14.6
4560,6/25/2010,MSU_Simcoe,Seine,Northern Leopard Frog,Tadpole/Larvae,3.1,25
4729,7/2/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,11,55.1
4733,7/5/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,16,51.6
4734,7/5/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,14,48.2
4735,7/5/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,10,44.8
4731,7/5/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,12,47.5
4732,7/5/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,16,49.6
4736,7/6/2010,MSU_Simcoe,Bucket,Wood Frog,Not Tadpole/Larvae,5,27.8
4737,7/12/2010,MSU_Simcoe,Dip Net,Chorus Frog,Not Tadpole/Larvae,,12.5
4738,7/12/2010,MSU_Simcoe,Dip Net,Chorus Frog,Not Tadpole/Larvae,,11.4
4711,7/13/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Tadpole/Larvae,27,47
4712,7/13/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Tadpole/Larvae,27,54
4702,7/13/2010,FBCC_Denks Pond,Minnow trap,Tiger Salamander,Tadpole/Larvae,9,41
4703,7/13/2010,FBCC_Denks Pond,Minnow trap,Tiger Salamander,Not Tadpole/Larvae,12,51
4705,7/13/2010,FBCC_Denks Pond,Minnow trap,Northern Leopard Frog,Tadpole/Larvae,17,53
